swap_id,station_id,customer_id,timestamp,date,hour,day_of_week,duration_min,battery_health_pct,swap_successful
4BDA252E,ST0069,C01211,2025-04-17 09:47:07.565037,2025-04-17,9,Thursday,10,66,1
01CFDF26,ST0047,C01154,2025-05-03 04:54:07.565037,2025-05-03,4,Saturday,4,96,1
95910531,ST0025,C00278,2025-12-10 06:44:07.565037,2025-12-10,6,Wednesday,6,88,1
5244B46A,ST0039,C00773,2025-08-14 07:21:07.565037,2025-08-14,7,Thursday,7,65,1
DE0B4E6B,ST0024,C01020,2025-11-23 21:16:07.565037,2025-11-23,21,Sunday,4,78,1
908A5A61,ST0076,C00086,2026-03-09 19:29:07.565037,2026-03-09,19,Monday,6,72,1
50E564AB,ST0058,C00643,2025-08-22 12:43:07.565037,2025-08-22,12,Friday,11,63,1
122779A6,ST0016,C00721,2025-04-11 03:20:07.565037,2025-04-11,3,Friday,5,94,1
96C4F576,ST0046,C00760,2026-03-03 07:43:07.565037,2026-03-03,7,Tuesday,2,62,1
8D178B2F,ST0080,C00454,2025-05-07 08:07:07.565037,2025-05-07,8,Wednesday,7,80,1
5F6B19EB,ST0003,C00782,2025-06-30 09:09:07.565037,2025-06-30,9,Monday,4,73,1
E531D278,ST0080,C00493,2025-05-16 02:56:07.565037,2025-05-16,2,Friday,6,81,0
EC5CCC56,ST0013,C00291,2025-10-03 01:19:07.565037,2025-10-03,1,Friday,10,98,1
1EFF8AC2,ST0082,C00866,2026-02-23 02:52:07.565037,2026-02-23,2,Monday,6,96,1
09101102,ST0081,C00559,2026-02-01 03:09:07.565037,2026-02-01,3,Sunday,12,86,1
2624485D,ST0021,C00389,2025-10-16 07:20:07.565037,2025-10-16,7,Thursday,6,91,1
E383CEB6,ST0060,C01413,2025-03-23 05:58:07.565037,2025-03-23,5,Sunday,6,74,1
EA29E2CE,ST0080,C01001,2025-05-14 21:06:07.565037,2025-05-14,21,Wednesday,4,64,1
93A2F0F0,ST0082,C01424,2025-08-31 23:43:07.565037,2025-08-31,23,Sunday,7,85,1
2A1F5CBC,ST0050,C00536,2025-08-11 03:50:07.565037,2025-08-11,3,Monday,12,66,1
FF637A59,ST0011,C01062,2025-10-06 00:01:07.565037,2025-10-06,0,Monday,4,62,1
6F7E75A8,ST0003,C00795,2025-05-11 21:10:07.565037,2025-05-11,21,Sunday,6,71,1
EFD5E478,ST0067,C00293,2026-03-07 20:11:07.565037,2026-03-07,20,Saturday,5,88,1
928C0797,ST0016,C00431,2025-04-08 10:45:07.565037,2025-04-08,10,Tuesday,9,80,1
8B245527,ST0015,C00718,2025-03-24 22:17:07.565037,2025-03-24,22,Monday,9,89,1
ED9EF974,ST0031,C00314,2026-02-09 19:21:07.565037,2026-02-09,19,Monday,6,78,1
37179CB9,ST0040,C00052,2025-07-10 23:36:07.565037,2025-07-10,23,Thursday,9,88,1
6F2B6093,ST0049,C00330,2025-07-21 10:14:07.565037,2025-07-21,10,Monday,12,69,1
373E83E5,ST0048,C00036,2025-08-26 19:03:07.565037,2025-08-26,19,Tuesday,6,99,1
B57AED42,ST0013,C00213,2025-08-29 04:58:07.565037,2025-08-29,4,Friday,5,74,1
8D240F8B,ST0009,C00460,2025-03-19 11:59:07.565037,2025-03-19,11,Wednesday,10,100,1
B53DDFB4,ST0058,C00976,2025-12-21 19:57:07.565037,2025-12-21,19,Sunday,3,96,1
6125226A,ST0044,C01255,2025-08-09 06:24:07.565037,2025-08-09,6,Saturday,9,76,1
48D3E687,ST0081,C00314,2026-02-06 08:26:07.565037,2026-02-06,8,Friday,6,89,1
71F3A69C,ST0085,C00796,2025-09-18 01:05:07.565037,2025-09-18,1,Thursday,6,76,1
7DF5C431,ST0072,C00615,2025-09-21 18:23:07.565037,2025-09-21,18,Sunday,12,69,1
22CB460B,ST0076,C01284,2025-10-14 11:50:07.565037,2025-10-14,11,Tuesday,8,82,1
B607FB72,ST0037,C00944,2025-10-11 07:52:07.565037,2025-10-11,7,Saturday,11,88,1
A701AE22,ST0011,C01482,2025-10-02 08:19:07.565037,2025-10-02,8,Thursday,5,93,1
6CD75A79,ST0016,C01494,2025-07-07 00:32:07.565037,2025-07-07,0,Monday,11,99,1
1279D985,ST0058,C00629,2025-11-10 11:51:07.565037,2025-11-10,11,Monday,8,73,1
710C218C,ST0058,C00927,2025-11-12 21:30:07.565037,2025-11-12,21,Wednesday,4,79,1
B9671EEE,ST0079,C00321,2026-01-31 06:59:07.565037,2026-01-31,6,Saturday,8,84,1
9098DC5F,ST0002,C01422,2025-10-24 23:24:07.565037,2025-10-24,23,Friday,10,73,1
94673198,ST0070,C00320,2026-02-21 23:13:07.565037,2026-02-21,23,Saturday,12,85,1
6BC1633B,ST0025,C00960,2025-06-26 22:22:07.565037,2025-06-26,22,Thursday,7,75,1
97AEDAEB,ST0047,C01287,2025-05-23 09:16:07.565037,2025-05-23,9,Friday,4,62,1
76CFBF48,ST0001,C00109,2025-04-19 19:57:07.565037,2025-04-19,19,Saturday,4,81,1
1844AC52,ST0024,C00136,2025-08-25 05:08:07.565037,2025-08-25,5,Monday,7,83,1
4002C245,ST0076,C00915,2025-08-26 12:53:07.565037,2025-08-26,12,Tuesday,2,90,1
B33A757F,ST0080,C00312,2025-06-15 03:15:07.565037,2025-06-15,3,Sunday,11,70,1
C5831F1A,ST0049,C01132,2025-12-15 07:06:07.565037,2025-12-15,7,Monday,10,100,1
D5AF961B,ST0040,C00199,2025-08-08 01:03:07.565037,2025-08-08,1,Friday,7,62,1
6BEDC218,ST0043,C00350,2025-09-29 09:20:07.565037,2025-09-29,9,Monday,6,61,1
5F2DCC67,ST0002,C01008,2025-09-19 08:33:07.565037,2025-09-19,8,Friday,5,96,1
22F2BD0F,ST0030,C00142,2025-09-06 20:52:07.565037,2025-09-06,20,Saturday,6,71,1
39B59683,ST0071,C01370,2025-08-18 06:54:07.565037,2025-08-18,6,Monday,13,72,0
666F5934,ST0071,C00171,2025-08-29 03:41:07.565037,2025-08-29,3,Friday,15,82,1
8883343C,ST0014,C00748,2025-11-25 18:35:07.565037,2025-11-25,18,Tuesday,10,76,1
8C18BF2D,ST0081,C00049,2025-08-08 10:53:07.565037,2025-08-08,10,Friday,6,91,1
52A79ED0,ST0040,C00887,2025-06-10 19:37:07.565037,2025-06-10,19,Tuesday,8,81,1
A8609EEA,ST0006,C00682,2026-02-17 08:38:07.565037,2026-02-17,8,Tuesday,10,95,1
8C9511F2,ST0016,C00963,2026-01-30 18:43:07.565037,2026-01-30,18,Friday,5,84,1
5C131A85,ST0031,C00688,2026-03-08 02:40:07.565037,2026-03-08,2,Sunday,6,83,1
6FA10926,ST0066,C00536,2025-10-21 07:41:07.565037,2025-10-21,7,Tuesday,4,95,1
7937A96D,ST0081,C00922,2025-08-09 02:01:07.565037,2025-08-09,2,Saturday,14,65,1
9D4858B8,ST0072,C00220,2025-08-28 10:53:07.565037,2025-08-28,10,Thursday,12,75,1
09F61A6F,ST0050,C00486,2025-09-24 20:05:07.565037,2025-09-24,20,Wednesday,11,65,1
0775EF46,ST0056,C00145,2025-03-21 18:43:07.565037,2025-03-21,18,Friday,10,69,1
1535D983,ST0060,C00217,2025-11-08 04:46:07.565037,2025-11-08,4,Saturday,2,99,1
870B69ED,ST0015,C00188,2026-03-12 22:08:07.565037,2026-03-12,22,Thursday,13,65,1
E72CB007,ST0004,C01469,2026-03-04 01:09:07.565037,2026-03-04,1,Wednesday,4,65,1
C16F3F23,ST0044,C01240,2026-02-01 10:08:07.565037,2026-02-01,10,Sunday,6,71,1
A34F2AFA,ST0078,C00126,2026-02-27 12:51:07.565037,2026-02-27,12,Friday,8,88,1
05B8CF96,ST0079,C01111,2025-03-20 20:07:07.565037,2025-03-20,20,Thursday,10,96,0
43283FE9,ST0069,C00156,2026-03-10 21:40:07.565037,2026-03-10,21,Tuesday,7,72,1
F736FB25,ST0023,C01232,2025-08-29 01:06:07.565037,2025-08-29,1,Friday,3,86,1
9AD81851,ST0020,C00707,2025-08-11 00:23:07.565037,2025-08-11,0,Monday,11,75,1
98D63A5D,ST0005,C01012,2026-02-16 02:14:07.565037,2026-02-16,2,Monday,8,82,1
8CB1B45F,ST0062,C01467,2025-04-17 07:01:07.565037,2025-04-17,7,Thursday,6,88,1
5CBA5A8F,ST0030,C01430,2026-02-25 20:16:07.565037,2026-02-25,20,Wednesday,2,98,1
D970C609,ST0066,C00654,2025-04-20 12:12:07.565037,2025-04-20,12,Sunday,4,88,1
65C21726,ST0048,C00390,2025-11-18 05:27:07.565037,2025-11-18,5,Tuesday,6,74,1
1DD7737D,ST0041,C00946,2025-04-08 05:22:07.565037,2025-04-08,5,Tuesday,11,80,1
E4E2888E,ST0013,C00790,2025-10-10 08:51:07.565037,2025-10-10,8,Friday,10,86,1
77F473B4,ST0078,C01295,2025-05-28 04:20:07.565037,2025-05-28,4,Wednesday,6,69,1
0B0E6A0D,ST0013,C01215,2025-03-25 07:46:07.565037,2025-03-25,7,Tuesday,10,71,1
16C99A6B,ST0013,C00555,2025-03-26 06:26:07.565037,2025-03-26,6,Wednesday,2,81,1
6441B5F5,ST0049,C00569,2025-11-27 06:06:07.565037,2025-11-27,6,Thursday,5,74,1
402EBEDA,ST0039,C00328,2026-01-22 09:23:07.565037,2026-01-22,9,Thursday,15,91,0
0E8819CC,ST0043,C01245,2025-04-17 05:02:07.565037,2025-04-17,5,Thursday,10,78,1
0EE630AB,ST0017,C00853,2025-12-08 09:47:07.565037,2025-12-08,9,Monday,9,91,1
C760D778,ST0039,C01253,2025-08-21 23:17:07.565037,2025-08-21,23,Thursday,4,67,1
D8DB3467,ST0066,C00765,2025-12-14 03:17:07.565037,2025-12-14,3,Sunday,4,68,1
0655B5D6,ST0017,C00669,2025-11-14 19:57:07.565037,2025-11-14,19,Friday,5,74,1
FE972C99,ST0021,C01137,2025-08-25 09:46:07.565037,2025-08-25,9,Monday,9,81,1
1BA2836B,ST0057,C01173,2025-09-03 00:53:07.565037,2025-09-03,0,Wednesday,9,74,1
D7605D1A,ST0073,C00511,2026-01-24 01:48:07.565037,2026-01-24,1,Saturday,9,91,1
BD9B1836,ST0013,C01278,2025-03-27 04:28:07.565037,2025-03-27,4,Thursday,10,80,1
F2D9ADDF,ST0080,C01491,2025-11-24 08:34:07.565037,2025-11-24,8,Monday,5,77,1
30F3F895,ST0030,C00121,2025-10-03 00:46:07.565037,2025-10-03,0,Friday,8,90,1
7B2AF0C4,ST0028,C01272,2026-02-04 18:16:07.565037,2026-02-04,18,Wednesday,3,90,1
CC4F0A93,ST0048,C00410,2025-08-04 04:27:07.565037,2025-08-04,4,Monday,12,72,0
A216E3C2,ST0066,C00125,2026-01-16 21:14:07.565037,2026-01-16,21,Friday,7,72,1
C7A791E6,ST0073,C00023,2025-12-01 03:11:07.565037,2025-12-01,3,Monday,8,79,1
1A6BDECD,ST0002,C01335,2025-05-30 02:57:07.565037,2025-05-30,2,Friday,4,86,1
04F2B822,ST0055,C00910,2025-11-10 22:24:07.565037,2025-11-10,22,Monday,5,80,1
B7117AD3,ST0016,C01447,2025-08-05 08:13:07.565037,2025-08-05,8,Tuesday,5,98,1
EDDFE8B8,ST0004,C00669,2025-06-09 12:04:07.565037,2025-06-09,12,Monday,7,95,1
CFF9207A,ST0066,C00769,2025-05-29 04:49:07.565037,2025-05-29,4,Thursday,8,95,1
83635044,ST0069,C00071,2025-10-26 04:21:07.565037,2025-10-26,4,Sunday,9,78,1
08C5323C,ST0046,C00115,2026-01-02 19:52:07.565037,2026-01-02,19,Friday,11,68,1
9541C385,ST0064,C00482,2025-04-20 22:05:07.565037,2025-04-20,22,Sunday,9,65,1
9F9DF3F2,ST0037,C00704,2025-09-16 04:01:07.565037,2025-09-16,4,Tuesday,9,64,1
7788CE6B,ST0063,C00318,2025-12-21 19:29:07.565037,2025-12-21,19,Sunday,3,95,1
1B7DBAF6,ST0009,C00535,2025-07-02 08:06:07.565037,2025-07-02,8,Wednesday,10,74,1
BB725F65,ST0018,C00981,2026-02-11 10:57:07.565037,2026-02-11,10,Wednesday,13,62,1
7BBCBB48,ST0011,C01026,2025-07-14 22:51:07.565037,2025-07-14,22,Monday,9,80,1
ED6117FE,ST0002,C01372,2026-02-05 05:57:07.565037,2026-02-05,5,Thursday,5,86,1
41DE125B,ST0003,C00428,2025-04-07 00:33:07.565037,2025-04-07,0,Monday,7,74,1
6E879DC9,ST0046,C00337,2025-03-21 05:40:07.565037,2025-03-21,5,Friday,13,85,1
5885257C,ST0057,C01276,2025-12-16 18:54:07.565037,2025-12-16,18,Tuesday,11,78,1
7277377D,ST0055,C00525,2025-09-25 10:20:07.565037,2025-09-25,10,Thursday,9,81,1
EF6136BA,ST0058,C00585,2025-07-29 06:03:07.565037,2025-07-29,6,Tuesday,9,88,1
096B2139,ST0003,C00794,2026-01-20 10:45:07.565037,2026-01-20,10,Tuesday,6,66,1
AEC74B39,ST0050,C00612,2025-07-01 00:44:07.565037,2025-07-01,0,Tuesday,9,73,1
E0D1F4B6,ST0050,C00517,2025-08-20 05:25:07.565037,2025-08-20,5,Wednesday,11,73,1
515997A0,ST0076,C00371,2025-08-22 18:09:07.565037,2025-08-22,18,Friday,9,81,1
DA934415,ST0014,C01007,2025-10-02 04:25:07.565037,2025-10-02,4,Thursday,12,90,1
35A276B5,ST0056,C00220,2025-08-11 01:00:07.565037,2025-08-11,1,Monday,7,60,1
D1E29CF5,ST0001,C00622,2026-01-28 19:50:07.565037,2026-01-28,19,Wednesday,10,88,1
195A2D4A,ST0004,C00754,2026-01-01 23:02:07.565037,2026-01-01,23,Thursday,8,73,1
410F1E6F,ST0024,C00072,2025-10-20 05:00:07.565037,2025-10-20,5,Monday,7,67,1
477724D6,ST0082,C00420,2025-07-30 08:55:07.565037,2025-07-30,8,Wednesday,12,67,1
2FB40DB1,ST0001,C00231,2026-03-01 18:52:07.565037,2026-03-01,18,Sunday,11,65,1
18C652DE,ST0049,C00560,2025-11-06 12:40:07.565037,2025-11-06,12,Thursday,6,77,1
5EC5C4F8,ST0005,C00815,2025-12-31 09:00:07.565037,2025-12-31,9,Wednesday,7,84,1
4270312A,ST0041,C00845,2025-11-27 07:49:07.565037,2025-11-27,7,Thursday,6,71,0
E96B7CA3,ST0021,C01454,2026-01-06 19:38:07.565037,2026-01-06,19,Tuesday,12,78,1
25C690F4,ST0060,C00557,2025-06-29 01:57:07.565037,2025-06-29,1,Sunday,9,72,1
D926A50F,ST0077,C00892,2025-11-01 18:37:07.565037,2025-11-01,18,Saturday,11,95,0
63E4756D,ST0077,C00097,2025-11-23 01:41:07.565037,2025-11-23,1,Sunday,9,78,1
7743CF3E,ST0030,C01349,2026-01-18 05:25:07.565037,2026-01-18,5,Sunday,9,83,1
23ACE708,ST0067,C01310,2025-12-18 22:16:07.565037,2025-12-18,22,Thursday,4,82,1
6560EEBF,ST0023,C00303,2026-01-09 06:19:07.565037,2026-01-09,6,Friday,5,91,1
A0103B47,ST0006,C01234,2025-10-12 05:23:07.565037,2025-10-12,5,Sunday,8,76,1
F0CA4FBB,ST0078,C01394,2025-09-04 05:37:07.565037,2025-09-04,5,Thursday,3,70,1
FEE90F7A,ST0078,C01281,2025-09-09 10:54:07.565037,2025-09-09,10,Tuesday,9,69,1
CCFE30E2,ST0073,C00422,2025-12-18 23:50:07.565037,2025-12-18,23,Thursday,8,85,1
23017233,ST0048,C00086,2025-10-17 21:28:07.565037,2025-10-17,21,Friday,6,93,1
FEE28B06,ST0067,C00465,2025-03-20 02:55:07.565037,2025-03-20,2,Thursday,2,81,1
70247E31,ST0082,C00809,2025-08-31 05:31:07.565037,2025-08-31,5,Sunday,5,93,1
E07B0D4D,ST0069,C00218,2025-10-05 01:32:07.565037,2025-10-05,1,Sunday,6,74,1
25DE1DE8,ST0063,C00386,2025-11-04 22:49:07.565037,2025-11-04,22,Tuesday,10,60,1
FF471EBF,ST0084,C00628,2025-11-30 21:27:07.565037,2025-11-30,21,Sunday,8,75,1
E03459F6,ST0057,C00198,2025-08-20 00:30:07.565037,2025-08-20,0,Wednesday,8,72,1
CB1C1E58,ST0062,C00147,2025-04-02 03:03:07.565037,2025-04-02,3,Wednesday,9,64,1
4252F615,ST0060,C00826,2025-05-17 07:18:07.565037,2025-05-17,7,Saturday,13,60,1
384D98A3,ST0056,C01208,2025-08-18 04:20:07.565037,2025-08-18,4,Monday,6,90,1
15EDE472,ST0044,C00065,2026-01-14 19:39:07.565037,2026-01-14,19,Wednesday,9,91,1
48A9EDC8,ST0069,C01104,2025-04-02 02:40:07.565037,2025-04-02,2,Wednesday,2,66,1
B84D0121,ST0044,C00056,2026-01-12 05:39:07.565037,2026-01-12,5,Monday,8,84,1
AAD5246F,ST0019,C01484,2025-11-21 20:26:07.565037,2025-11-21,20,Friday,7,100,1
6CFD05E0,ST0027,C00495,2025-11-05 06:43:07.565037,2025-11-05,6,Wednesday,9,98,0
5B30ECE7,ST0040,C00444,2025-04-04 04:15:07.565037,2025-04-04,4,Friday,3,99,1
BBC660AD,ST0078,C01383,2025-03-22 22:33:07.565037,2025-03-22,22,Saturday,6,61,1
DBE55706,ST0050,C00795,2025-10-30 20:28:07.565037,2025-10-30,20,Thursday,9,94,1
9C3681D8,ST0009,C01430,2025-04-11 02:33:07.565037,2025-04-11,2,Friday,10,93,1
F38E8567,ST0027,C00874,2025-11-04 03:50:07.565037,2025-11-04,3,Tuesday,9,67,1
400CFF66,ST0044,C00511,2025-04-26 00:26:07.565037,2025-04-26,0,Saturday,10,60,1
7DF53469,ST0018,C00697,2026-02-14 23:45:07.565037,2026-02-14,23,Saturday,6,97,1
AB659B6A,ST0063,C00238,2025-07-13 08:47:07.565037,2025-07-13,8,Sunday,9,66,1
C31F2D5C,ST0063,C00881,2025-05-24 11:57:07.565037,2025-05-24,11,Saturday,5,61,1
C4F04348,ST0048,C00218,2026-03-08 05:36:07.565037,2026-03-08,5,Sunday,9,86,1
9C64B9DF,ST0006,C00539,2025-08-07 07:31:07.565037,2025-08-07,7,Thursday,7,82,1
0D151FAC,ST0082,C00282,2025-12-02 01:54:07.565037,2025-12-02,1,Tuesday,6,67,1
BA62017A,ST0048,C00765,2025-05-01 12:07:07.565037,2025-05-01,12,Thursday,6,95,1
63B85CD2,ST0037,C00238,2025-04-20 23:33:07.565037,2025-04-20,23,Sunday,5,95,1
6FC41FA9,ST0001,C00762,2025-06-28 22:15:07.565037,2025-06-28,22,Saturday,11,63,1
3203702B,ST0060,C00545,2025-03-23 21:29:07.565037,2025-03-23,21,Sunday,11,97,1
0C9EE8CA,ST0072,C00438,2025-08-19 22:16:07.565037,2025-08-19,22,Tuesday,13,72,1
933D203C,ST0007,C00354,2025-11-17 09:09:07.565037,2025-11-17,9,Monday,5,84,1
97D19E24,ST0011,C01045,2026-02-02 11:50:07.565037,2026-02-02,11,Monday,8,69,1
FB87DDCA,ST0005,C01160,2025-04-21 09:28:07.565037,2025-04-21,9,Monday,6,70,1
566CB896,ST0069,C00885,2025-10-15 05:10:07.565037,2025-10-15,5,Wednesday,9,62,1
BE605FFB,ST0060,C01488,2025-10-05 18:08:07.565037,2025-10-05,18,Sunday,5,83,1
F1BDF79D,ST0084,C01044,2026-01-22 01:43:07.565037,2026-01-22,1,Thursday,10,86,1
D0BB402D,ST0055,C01068,2026-02-05 23:11:07.565037,2026-02-05,23,Thursday,6,78,1
82F95402,ST0006,C01443,2025-04-25 07:34:07.565037,2025-04-25,7,Friday,9,69,1
94CB93BB,ST0033,C00576,2025-04-07 05:13:07.565037,2025-04-07,5,Monday,8,89,1
8546B586,ST0024,C00963,2025-09-08 03:49:07.565037,2025-09-08,3,Monday,5,92,1
864071B4,ST0049,C01398,2026-03-05 12:40:07.565037,2026-03-05,12,Thursday,7,98,1
173DA866,ST0027,C01092,2026-01-04 22:26:07.565037,2026-01-04,22,Sunday,5,93,1
0F2FA38C,ST0021,C00556,2025-04-19 02:36:07.565037,2025-04-19,2,Saturday,11,78,1
50EA544A,ST0050,C00392,2025-07-12 04:55:07.565037,2025-07-12,4,Saturday,13,82,0
93C5661C,ST0062,C00843,2025-06-24 04:29:07.565037,2025-06-24,4,Tuesday,4,77,1
3F4601AF,ST0072,C01410,2025-10-21 00:45:07.565037,2025-10-21,0,Tuesday,4,78,1
EC02B483,ST0048,C01133,2026-03-04 05:41:07.565037,2026-03-04,5,Wednesday,4,80,1
C7D1845C,ST0079,C00597,2025-11-09 12:29:07.565037,2025-11-09,12,Sunday,10,100,1
A2ABD71E,ST0079,C01327,2026-01-18 04:07:07.565037,2026-01-18,4,Sunday,12,91,1
EF853E8E,ST0048,C00700,2025-10-04 09:41:07.565037,2025-10-04,9,Saturday,7,69,1
06B1107C,ST0085,C00772,2025-04-23 02:03:07.565037,2025-04-23,2,Wednesday,11,95,0
BB4640AC,ST0044,C00932,2025-03-18 20:08:07.565037,2025-03-18,20,Tuesday,8,95,1
1CFA579F,ST0037,C00408,2025-08-06 10:32:07.565037,2025-08-06,10,Wednesday,5,77,1
51734A50,ST0025,C00245,2025-10-22 09:34:07.565037,2025-10-22,9,Wednesday,10,68,1
44FAB31A,ST0077,C00144,2025-09-18 18:58:07.565037,2025-09-18,18,Thursday,10,77,1
C93697C5,ST0062,C00867,2025-12-17 02:04:07.565037,2025-12-17,2,Wednesday,9,73,1
B3F78F19,ST0001,C00229,2026-02-19 11:59:07.565037,2026-02-19,11,Thursday,2,81,0
A0ED2152,ST0055,C01169,2025-08-06 03:23:07.565037,2025-08-06,3,Wednesday,8,77,1
F48F5204,ST0002,C01134,2025-09-15 01:05:07.565037,2025-09-15,1,Monday,10,97,1
61478B5E,ST0048,C01263,2025-07-07 23:47:07.565037,2025-07-07,23,Monday,10,61,0
9A888588,ST0056,C00553,2025-05-03 12:43:07.565037,2025-05-03,12,Saturday,7,91,1
3C7165AD,ST0080,C00356,2025-07-22 07:10:07.565037,2025-07-22,7,Tuesday,8,74,1
F9A2F6F1,ST0024,C00892,2025-03-19 01:38:07.565037,2025-03-19,1,Wednesday,12,97,1
FC1CB819,ST0037,C01460,2025-10-01 08:09:07.565037,2025-10-01,8,Wednesday,8,88,1
DC549472,ST0048,C00557,2025-09-30 05:57:07.565037,2025-09-30,5,Tuesday,13,73,1
A7C3E10B,ST0002,C01023,2025-11-24 07:46:07.565037,2025-11-24,7,Monday,9,92,1
7D71B8C9,ST0013,C01441,2025-10-30 00:19:07.565037,2025-10-30,0,Thursday,6,64,1
7F1B0FE4,ST0025,C00724,2026-03-10 06:06:07.565037,2026-03-10,6,Tuesday,8,85,1
901E2F5E,ST0055,C00962,2025-08-13 01:20:07.565037,2025-08-13,1,Wednesday,6,61,1
4F07DB48,ST0072,C00045,2025-12-31 01:37:07.565037,2025-12-31,1,Wednesday,6,84,1
349AB8BB,ST0044,C00894,2025-09-18 05:57:07.565037,2025-09-18,5,Thursday,4,88,1
0E0F3C2E,ST0081,C00533,2025-05-02 07:12:07.565037,2025-05-02,7,Friday,6,90,1
059F3D98,ST0047,C01227,2025-07-08 12:37:07.565037,2025-07-08,12,Tuesday,9,93,1
6FF9ECA1,ST0064,C00326,2025-04-05 06:19:07.565037,2025-04-05,6,Saturday,10,65,1
B3D59DF3,ST0006,C01076,2025-12-25 19:12:07.565037,2025-12-25,19,Thursday,8,76,1
293C6704,ST0015,C00470,2025-08-14 22:50:07.565037,2025-08-14,22,Thursday,2,86,1
051A6638,ST0078,C00189,2025-12-08 20:10:07.565037,2025-12-08,20,Monday,10,99,1
9EC6081C,ST0080,C00344,2026-02-15 23:14:07.565037,2026-02-15,23,Sunday,2,75,1
C569B369,ST0070,C00208,2025-06-25 20:00:07.565037,2025-06-25,20,Wednesday,5,77,1
FC537602,ST0030,C01482,2025-06-17 11:03:07.565037,2025-06-17,11,Tuesday,8,71,1
7715BBD5,ST0001,C00667,2025-06-21 01:46:07.565037,2025-06-21,1,Saturday,4,70,1
008BCACD,ST0011,C00343,2025-12-04 18:28:07.565037,2025-12-04,18,Thursday,6,63,1
E978294C,ST0055,C00753,2025-05-24 01:51:07.565037,2025-05-24,1,Saturday,7,96,1
45EF73A2,ST0019,C00332,2025-11-09 01:25:07.565037,2025-11-09,1,Sunday,8,100,1
54B3DB67,ST0011,C00002,2025-04-07 20:20:07.565037,2025-04-07,20,Monday,9,78,1
BE0F78AB,ST0047,C00956,2025-11-23 06:31:07.565037,2025-11-23,6,Sunday,5,93,1
8867C64A,ST0076,C00830,2026-01-22 12:41:07.565037,2026-01-22,12,Thursday,7,76,1
DF89BBD1,ST0003,C00424,2025-10-11 23:28:07.565037,2025-10-11,23,Saturday,8,64,1
EE10156C,ST0055,C00845,2025-09-22 03:03:07.565037,2025-09-22,3,Monday,6,84,1
E0D23BF9,ST0017,C00892,2025-09-24 18:16:07.565037,2025-09-24,18,Wednesday,3,100,1
32F812AB,ST0069,C00287,2025-11-03 12:46:07.565037,2025-11-03,12,Monday,8,79,1
EE065659,ST0044,C00818,2025-05-28 18:53:07.565037,2025-05-28,18,Wednesday,8,89,1
DD894741,ST0011,C00852,2025-09-24 00:25:07.565037,2025-09-24,0,Wednesday,11,63,1
AC02389C,ST0081,C00792,2025-05-30 21:14:07.565037,2025-05-30,21,Friday,6,87,1
0E36B8C4,ST0046,C01130,2025-08-15 05:48:07.565037,2025-08-15,5,Friday,9,90,1
5AF7BD07,ST0046,C00340,2025-11-17 20:18:07.565037,2025-11-17,20,Monday,6,60,0
587503ED,ST0004,C00051,2025-05-31 11:13:07.565037,2025-05-31,11,Saturday,10,92,1
3C558D5B,ST0056,C00943,2025-12-09 04:57:07.565037,2025-12-09,4,Tuesday,5,82,1
AD5A85AC,ST0072,C01059,2025-08-10 04:59:07.565037,2025-08-10,4,Sunday,8,97,1
5406601D,ST0070,C01123,2025-10-28 09:23:07.565037,2025-10-28,9,Tuesday,8,96,1
03549D1F,ST0060,C01463,2025-06-04 06:17:07.565037,2025-06-04,6,Wednesday,7,88,1
F4AD38A7,ST0006,C01264,2026-02-06 02:05:07.565037,2026-02-06,2,Friday,12,84,1
4ECEBB32,ST0024,C00025,2025-07-07 18:58:07.565037,2025-07-07,18,Monday,13,68,1
2D60ACF5,ST0039,C01121,2026-01-03 00:22:07.565037,2026-01-03,0,Saturday,9,96,1
8E0E2D33,ST0014,C00077,2025-07-02 18:00:07.565037,2025-07-02,18,Wednesday,2,76,1
F0BA5125,ST0062,C01011,2025-04-20 01:25:07.565037,2025-04-20,1,Sunday,9,67,1
350B0A4C,ST0066,C00763,2025-11-08 04:35:07.565037,2025-11-08,4,Saturday,7,90,0
1280E128,ST0067,C00678,2025-07-28 12:31:07.565037,2025-07-28,12,Monday,2,100,1
E9890175,ST0062,C01468,2025-12-11 22:38:07.565037,2025-12-11,22,Thursday,6,97,1
AD748ED6,ST0021,C00673,2025-08-07 01:10:07.565037,2025-08-07,1,Thursday,9,92,1
B7A2C81C,ST0024,C00528,2025-10-10 19:33:07.565037,2025-10-10,19,Friday,5,66,1
7F5D4F56,ST0019,C00951,2025-12-27 01:50:07.565037,2025-12-27,1,Saturday,9,69,1
B729553D,ST0030,C00846,2026-03-10 11:28:07.565037,2026-03-10,11,Tuesday,2,85,1
9D1FB078,ST0084,C01358,2025-09-03 03:01:07.565037,2025-09-03,3,Wednesday,8,64,1
2D02E19E,ST0073,C00886,2025-04-16 07:21:07.565037,2025-04-16,7,Wednesday,12,69,1
B041CE57,ST0079,C01008,2025-04-02 04:19:07.565037,2025-04-02,4,Wednesday,9,85,1
643A0B17,ST0019,C00587,2025-10-11 07:50:07.565037,2025-10-11,7,Saturday,9,75,1
BCCB1175,ST0077,C00170,2025-06-10 04:06:07.565037,2025-06-10,4,Tuesday,4,66,1
7005DA83,ST0039,C01009,2025-03-21 22:30:07.565037,2025-03-21,22,Friday,5,65,1
